comment,author,num_likes,rate
좀 진지충같지만..이런 내용의 영화가 싫은 이유는 성매매하는 여자들이 그럴수밖에 없는 이유를 합리화하는게 너무 싫다는거..집안사정이 어렵고 아이를 혼자 키워야되서 돈이 필요하면 그만큼 쓰리잡이라도 뛰면 된다..그럼 몸은 힘들어도 생활할수 있고 애도 키울수 있음. 쉽게 돈 버는걸 스스로 택한거지 어쩔수 없이 성매매하는 사람은 없다.근데 가끔 영화같은데서 싱글맘들이 저렇게 나오면 개짜증남.무슨 불쌍하고 어쩔수없이 가족을 위해 몸파는 마냥..왜냐면 내가 어려운 집안형편에.. 싱글맘으로 우리아들을  18년동안 혼자 쓰리잡하며 키워봐서..몸팔지않아도 할수있는걸 아는데 자기들이 쉬운길을 택한거임.자격지심일수도 있고 너무 진지한걸수도 있는데 가끔 매체에서 싱글맘이 저렇게 비춰지는게 너무 싫당 ㅠㅠ 진지해서 죄송ㅠㅠ,일상나른나른,23,9.167426109313965
호구왔능가? 이미 자신의 젊을을 파는길로 접어들었기에 계속 저러고 살게되있습니다. 술집나가면 몇십만원 몇백만원씩 턱턱버는데  합법적인 사업장에서 일해서 버는돈이 성에 찰리가 있습니까,bright be,81,1.5509816408157349
주위에 친구 두명이 저렇게 만나서 결혼하고 사는데 잘만 살더라 뭐 아닌 경우도 있겠지만 공통점은 서로 믿는 관계이고 경제적 어려움이 없는 가정이고..,동까,29,6.051468372344971
여자가 저 정도 예쁘면 정신 못차릴만하지.,꼭두각시인형사,28,7.187420845031738
집안이 어려워서  일하는거 까지는 이해한다만 2차까지  간다구 생각하면 인정못한다 그리구 저세계에서는 사회보다 인정을 받는데 사회나오면  화류세계가  잣같긴하지만 사회보다 더 인정을 받는다는걸  알거다 그래서  헤어 나오지 못하는거지  만명에 한두명 있을까,지단지단,3,6.414120674133301
남의 인생을 바꿀 수 있을거란 오만인가,클로자핀,116,6.6493353843688965
오만은 무슨...젊어서 그럴 수도 있지. 지나고나면 짠한 추억이다. 사랑을 시작하기도 전에 이기적인 계산부터 하는게 정상인가? 한단계 성숙했다면 그것으로 된거다. 나름 현실적인 내용이네.,줄리어스의가위,86,8.220490455627441
술집여자한테 감정 주면 안되요...,All Black,155,3.8155877590179443
그냥 공사당한 얘긴데 끝까지 자기가 공사 당했다는걸 모르는듯;,a a,394,6.459317207336426
쉽게버는 큰 돈맛. 결국 돌아간다.,351 story,10,3.7098591327667236
술집여자는 그냥 술집여자일뿐이지 어차피 몸팔아서 돈많이버는거에 익숙해져있는데 멀하겟나 힘들면 또 몸팔아서 돈버는거지,청풍공자,276,6.989472389221191
외로우면 병임,바람도리,3,6.271590709686279
연애까지만  했어야지.. 가족이 되기는  현실이  너무  힘들지..ㅠ,blue blue,83,5.244840145111084
남자가 오만했네. 본인의 사랑을 너무 과대평가했다. 현실앞에서 갈대처럼 흔들리는 사랑.,Choonsub Park,240,6.477881908416748
영화같지만 저런일이 종종 일어남.. 남자가 분별력을 잃은경우.,킴뽈,247,6.728407382965088
결론:남자가 조심해야할 세가지 술 여자 도박 그중에서도 여자,트름하는 참새,49,5.596779823303223
저얼굴에술집여자만나겠냐 ㅋ,짝퉁보틀,135,4.545020580291748
남주 이름을 바꾸셔야 더 대성할듯.,배경진,19,5.926666259765625
남주분 연기 잘하신다 ㅎㅎ  남주가 여주에게 빚 갚아준 것.. 물론 좋은 마음이었고 대가를 바라진 않았지만 인간으로서 마음 깊은 곳에는 보상 받고 싶어졌을 것 같다. 자기 뜻대로 안되면 내가 빚 갚아줬는데 넌 이래도 되냐? 라면서.. ㅠㅜ,정찰스,4,7.911034107208252
어른들이 말하는건 이유가 있는거구나,mansubrother man,10,7.060821533203125
교훈 있는 영화네요. 안 될 건 안 된다.,정태영,21,6.768214225769043
쉽게 돈을 버는 돈 맛을 알면 그보다 어려운 일은 할수 없다.,jun soon,58,6.737781524658203
한번 라이트하지만 비슷한 경험 있긴한데 외로우면 분별력 떨어지긴하지 영화랑 비슷한 사례들 많이 봐서리..,존잘아재,59,6.490171432495117
사랑이 집착으로 변해가는 작품 영상잘보고갑니다 좋은하루보내세요,불독,33,7.4232378005981445
"와 내 과거가 생각나네 화냥X 출신이랑 두번이나 동거했었는데 둘다 결국 업소로 돌아가더라 마치 핏줄은 속일수 없는거처럼 쟤네들은 웃음팔때, 웃음팔러 가기전에 미용실에서 머리할때가 제일 행복하고 자부심을 느끼는 애들이다",논리적독설가,27,0.7125351428985596
실제로 주변에서 많이 일어나고있는일(팩트),슈뜨,61,9.577715873718262
"남주,여주 예뻐요^^",victory chang,25,6.229020118713379
One night ~,차소리,14,-1.0
사랑도 받을 자격이 되는 사람한테나 줄 수 있는거임 - 받을 자격.이라기보단 받을 가치.라고 해야되나?,김준수,15,2.974839448928833
한번 창ㄴ는 영원한 창ㄴ,지저스크라이스트,17,7.95860481262207
세상은 넓고 호구는 많다,elca 8988,49,6.439970016479492
이 영화 남주가 감독임,대마왕컨텐츠,23,5.858939170837402
술집도 직장이다. 술집 손님도 손님이다.,아만의심장,15,2.5007691383361816
남자가 너무 잘생겼네 현실성없네유,뽀송이,383,5.92058801651001
어릴적 삼촌이 재밌는 이야기 해주는 느낌ㅎㅎ잘보고있어요,XIA,14,8.179524421691895
hubris***,GMP,3,-1.0
